shapeid,x,y,Traffic,Train,Industrial
245.0,15114.4878229,-2671.51695435,61,0,0
246.0,15060.8539863,-2663.74841892,61,0,0
246.0,15095.5687069,-2692.94216479,61,0,0
247.0,15095.5687069,-2692.94216479,61,0,0
247.0,15122.3751284,-2716.10530232,61,0,0
248.0,15122.3751284,-2716.10530232,61,0,0
248.0,15150.6789211,-2738.99206037,61,0,0
249.0,15150.6789211,-2738.99206037,61,0,0
249.0,15184.9173415,-2767.93652772,61,0,0
250.0,15205.5830608,-2786.24043073,61,0,0
250.0,15239.9230764,-2814.2815234,61,0,0
251.0,15322.5553596,-2748.99990994,61,0,0
251.0,15311.5412776,-2764.79345656,61,0,0
251.0,15305.1085991,-2777.99144941,61,0,0
251.0,15286.617446,-2823.27942403,61,0,0
251.0,15283.6479611,-2829.72386339,61,0,0
251.0,15257.9430591,-2873.1030974,61,0,0
251.0,15255.2794183,-2876.01705758,61,0,0
252.0,15255.2794183,-2876.01705758,61,0,0
252.0,15179.6035661,-2999.49101956,61,0,0
253.0,15341.8336047,-2723.07630005,61,0,0
253.0,15322.5553596,-2748.99990994,61,0,0
254.0,15363.6708854,-2691.10376779,61,0,0
254.0,15341.8336047,-2723.07630005,61,0,0
255.0,15363.6708854,-2691.10376779,61,0,0
255.0,15388.1437907,-2654.67499683,61,0,0
256.0,15215.2721104,-2856.50627737,61,0,0
256.0,15255.2794183,-2876.01705758,61,0,0
257.0,15111.270186,-2854.04270989,53,0,0
257.0,15093.3425509,-2875.01243762,53,0,0
258.0,15389.3667933,-2981.21119205,65,0,0
258.0,15321.3078305,-3082.91625897,65,0,0
259.0,14989.0506092,-2644.18628281,65,0,0
259.0,14940.2448885,-2711.77048561,65,0,0
260.0,14940.2448885,-2711.77048561,65,0,0
260.0,14893.6199669,-2776.54494893,65,0,0
260.0,14872.6826571,-2803.45624016,65,0,0
261.0,15019.8061416,-2601.89777333,65,0,0
261.0,14989.0506092,-2644.18628281,65,0,0
262.0,15066.9370829,-2538.44105858,65,0,0
262.0,15019.8061416,-2601.89777333,65,0,0
263.0,15156.6434829,-2414.25096485,65,0,0
263.0,15066.9370829,-2538.44105858,65,0,0
264.0,14959.0027157,-2436.31972932,61,0,0
264.0,15000.9904731,-2479.87761294,61,0,0
265.0,15000.9904731,-2479.87761294,61,0,0
265.0,15034.7489215,-2514.88121643,61,0,0
266.0,15034.7489215,-2514.88121643,61,0,0
266.0,15066.9370829,-2538.44105858,61,0,0
267.0,14923.5527544,-2385.72576023,61,0,0
267.0,14959.0027157,-2436.31972932,61,0,0
268.0,15156.6434829,-2414.25096485,70,0,0
268.0,15176.4803318,-2431.10384592,70,0,0
268.0,15195.3245195,-2447.33012596,70,0,0
269.0,15195.3245195,-2447.33012596,70,0,0
269.0,15206.7223161,-2452.44230377,70,0,0
270.0,14959.0027157,-2436.31972932,61,0,0
270.0,14902.4766955,-2506.81618387,61,0,0
271.0,15026.7144456,-2356.41917793,61,0,0
271.0,15010.7845812,-2373.00572591,61,0,0
271.0,14959.0027157,-2436.31972932,61,0,0
272.0,15056.8143123,-2318.98426662,66,0,0
272.0,15035.7535441,-2345.306274,66,0,0
272.0,15026.7144456,-2356.41917793,66,0,0
273.0,14867.7702848,-2549.73168031,69,0,0
273.0,14917.3271291,-2588.2316101,69,0,0
274.0,14820.3370246,-2505.01917239,69,0,0
274.0,14823.0201565,-2515.18223771,69,0,0
274.0,14867.7702848,-2549.73168031,69,0,0
275.0,14789.9357251,-2461.35053404,66,0,0
275.0,14820.3370246,-2505.01917239,66,0,0
276.0,14771.0872332,-2431.99093232,66,0,0
276.0,14789.9357251,-2461.35053404,66,0,0
277.0,14917.3271291,-2588.2316101,69,0,0
277.0,14958.1398681,-2620.00651944,69,0,0
278.0,14958.1398681,-2620.00651944,69,0,0
278.0,14989.0506092,-2644.18628281,69,0,0
279.0,14989.0506092,-2644.18628281,69,0,0
279.0,15045.0918288,-2685.40890397,69,0,0
280.0,14866.5664662,-2655.97763987,58,0,0
280.0,14903.257994,-2683.44698829,58,0,0
280.0,14940.2448885,-2711.77048561,58,0,0
281.0,14940.2448885,-2711.77048561,58,0,0
281.0,14995.1758751,-2756.42382684,58,0,0
282.0,14866.5664662,-2655.97763987,69,0,0
282.0,14832.1433673,-2698.87008836,69,0,0
283.0,14917.3271291,-2588.2316101,69,0,0
283.0,14866.5664662,-2655.97763987,69,0,0
284.0,14995.1758751,-2756.42382684,58,0,0
284.0,15029.5940508,-2785.97276563,58,0,0
285.0,15039.4047922,-2792.76704885,58,0,0
285.0,15048.9941427,-2801.96888532,58,0,0
286.0,15048.9941427,-2801.96888532,58,0,0
286.0,15077.1894014,-2825.75181721,58,0,0
287.0,15077.1894014,-2825.75181721,58,0,0
287.0,15111.270186,-2854.04270989,58,0,0
288.0,14817.6649531,-2681.38092282,65,0,0
288.0,14832.1433673,-2698.87008836,65,0,0
289.0,14832.1433673,-2698.87008836,65,0,0
289.0,14877.4733267,-2756.71931996,65,0,0
289.0,14872.6826571,-2803.45624016,65,0,0
290.0,14747.4763274,-2592.57559781,67,0,0
290.0,14789.2734582,-2644.13578977,67,0,0
291.0,14713.4199054,-2548.45736195,67,0,0
291.0,14747.4763274,-2592.57559781,67,0,0
292.0,14674.0339912,-2498.44822266,66,0,0
292.0,14713.4199054,-2548.45736195,66,0,0
293.0,14620.9862325,-2433.8293226,66,0,0
293.0,14629.673913,-2442.45574981,66,0,0
293.0,14674.0339912,-2498.44822266,66,0,0
294.0,14923.5527544,-2385.72576023,66,0,0
294.0,14914.1580678,-2395.41761844,66,0,0
294.0,14848.4798351,-2476.26107769,66,0,0
295.0,14848.4798351,-2476.26107769,66,0,0
295.0,14827.1225297,-2502.93828449,66,0,0
295.0,14820.3370246,-2505.01917239,66,0,0
296.0,14820.3370246,-2505.01917239,66,0,0
296.0,14814.202199,-2519.31888933,66,0,0
296.0,14755.8336982,-2590.39651692,66,0,0
296.0,14747.4763274,-2592.57559781,66,0,0
297.0,14999.7425457,-2323.86097296,66,0,0
297.0,14990.0598306,-2331.53896764,66,0,0
297.0,14923.5527544,-2385.72576023,66,0,0
298.0,15035.7905193,-2293.66508743,66,0,0
298.0,14999.7425457,-2323.86097296,66,0,0
299.0,14848.4798351,-2476.26107769,61,0,0
299.0,14857.7455577,-2472.38732826,61,0,0
299.0,14902.4766955,-2506.81618387,61,0,0
300.0,14896.6257681,-2345.77783999,54,0,0
300.0,14771.0872332,-2431.99093232,54,0,0
301.0,14771.0872332,-2431.99093232,54,0,0
301.0,14733.723351,-2457.24720158,54,0,0
302.0,14733.723351,-2457.24720158,54,0,0
302.0,14674.0339912,-2498.44822266,54,0,0
303.0,14973.4480388,-2295.20507147,54,0,0
303.0,14896.6257681,-2345.77783999,54,0,0
304.0,14896.6257681,-2345.77783999,61,0,0
304.0,14923.5527544,-2385.72576023,61,0,0
305.0,14870.7883284,-2307.33528292,61,0,0
305.0,14896.6257681,-2345.77783999,61,0,0
306.0,14948.7597052,-2265.36248484,62,0,0
306.0,14870.7883284,-2307.33528292,62,0,0
307.0,14870.7883284,-2307.33528292,62,0,0
307.0,14736.0907914,-2379.05735908,62,0,0
308.0,14736.0907914,-2379.05735908,62,0,0
308.0,14695.1030855,-2401.02862803,62,0,0
309.0,14695.1030855,-2401.02862803,66,0,0
309.0,14631.7448646,-2435.26621749,66,0,0
309.0,14620.9862325,-2433.8293226,66,0,0
310.0,14736.0907914,-2379.05735908,66,0,0
310.0,14739.9902079,-2387.7011929,66,0,0
310.0,14771.0872332,-2431.99093232,66,0,0
311.0,14993.2579917,-2241.71644399,62,0,0
311.0,14948.7597052,-2265.36248484,62,0,0
312.0,15721.0986368,-2656.66853683,59,0,0
312.0,15786.7857436,-2730.00826871,59,0,0
312.0,15823.5500544,-2769.58672957,59,0,0
313.0,15895.2738942,-2851.87154334,59,0,0
313.0,15823.5500544,-2769.58672957,59,0,0
314.0,15990.5229534,-2960.3563957,59,0,0
314.0,15895.2738942,-2851.87154334,59,0,0
315.0,15823.5500544,-2769.58672957,59,0,0
315.0,15891.4483324,-2708.25439897,59,0,0
316.0,15823.5500544,-2769.58672957,59,0,0
316.0,15754.3342929,-2829.11951257,59,0,0
317.0,15791.0209995,-2593.73292621,59,0,0
317.0,15891.4483324,-2708.25439897,59,0,0
318.0,15891.4483324,-2708.25439897,59,0,0
318.0,15964.9171225,-2791.02415854,59,0,0
319.0,15964.9171225,-2791.02415854,59,0,0
319.0,16063.4806406,-2900.0230204,59,0,0
320.0,15895.2738942,-2851.87154334,59,0,0
320.0,15964.9171225,-2791.02415854,59,0,0
321.0,15826.8315048,-2910.50632974,59,0,0
321.0,15895.2738942,-2851.87154334,59,0,0
322.0,15721.0986368,-2656.66853683,59,0,0
322.0,15791.0209995,-2593.73292621,59,0,0
323.0,15659.2648631,-2721.62811044,59,0,0
323.0,15660.3241731,-2710.63616689,59,0,0
323.0,15721.0986368,-2656.66853683,59,0,0
324.0,15206.7223161,-2452.44230377,70,0,0
324.0,15214.364077,-2437.73201968,70,0,0
324.0,15251.9828822,-2392.21835002,70,0,0
325.0,15206.7223161,-2452.44230377,70,0,0
325.0,15268.2388801,-2500.08188506,70,0,0
326.0,15251.9828822,-2392.21835002,70,0,0
326.0,15290.9234978,-2344.83379129,70,0,0
326.0,15307.4973812,-2327.46000667,70,0,0
326.0,15322.0314688,-2314.06550527,70,0,0
326.0,15331.4789076,-2308.78065566,70,0,0
326.0,15354.6557757,-2299.18137441,70,0,0
326.0,15374.8681401,-2291.17503347,70,0,0
327.0,15268.2388801,-2500.08188506,70,0,0
327.0,15327.3289109,-2547.37949214,70,0,0
328.0,15783.0293316,-3060.77341718,62,0,0
328.0,15884.6333579,-2975.04353889,62,0,0
329.0,15762.8729027,-3037.88195147,62,0,0
329.0,15783.0293316,-3060.77341718,62,0,0
330.0,15727.0876404,-2995.84631984,62,0,0
330.0,15762.8729027,-3037.88195147,62,0,0
331.0,15667.119929,-3045.96741912,62,0,0
331.0,15679.0071315,-3036.10954627,62,0,0
331.0,15727.0876404,-2995.84631984,62,0,0
332.0,15702.6644131,-3099.85882606,62,0,0
332.0,15706.1714653,-3091.88257766,62,0,0
332.0,15726.7767518,-3067.62431982,62,0,0
332.0,15762.8729027,-3037.88195147,62,0,0
333.0,13344.5340889,-3813.70737178,65,0,0
333.0,13366.4955597,-3838.80346238,65,0,0
334.0,15783.0293316,-3060.77341718,62,0,0
334.0,15819.7208449,-3103.51891629,62,0,0
335.0,15922.6131554,-3017.72802615,71,0,0
335.0,15990.5229534,-2960.3563957,71,0,0
336.0,15819.7208449,-3103.51891629,71,0,0
336.0,15922.6131554,-3017.72802615,71,0,0
337.0,15758.2229005,-3155.30902775,71,0,0
337.0,15819.7208449,-3103.51891629,71,0,0
338.0,15990.5229534,-2960.3563957,71,0,0
338.0,16063.4806406,-2900.0230204,71,0,0
339.0,16063.4806406,-2900.0230204,71,55,0
339.0,16071.9163011,-2898.19900336,71,55,0
339.0,16123.0742937,-2855.20628121,71,55,0
340.0,16123.0742937,-2855.20628121,71,55,0
340.0,16312.8114829,-2703.50456583,71,55,0
341.0,15717.4835244,-3208.55149632,71,0,0
341.0,15758.2229005,-3155.30902775,71,0,0
342.0,15087.2662583,-2756.31172733,54,0,0
342.0,15048.9941427,-2801.96888532,54,0,0
343.0,15122.3751284,-2716.10530232,54,0,0
343.0,15087.2662583,-2756.31172733,54,0,0
344.0,15087.2662583,-2756.31172733,54,0,0
344.0,15059.1530893,-2733.82454593,54,0,0
345.0,15095.5687069,-2692.94216479,61,0,0
345.0,15059.1530893,-2733.82454593,61,0,0
346.0,15055.9156532,-2693.25450204,66,0,0
346.0,15045.8026729,-2747.84210788,66,0,0
347.0,15060.8539863,-2663.74841892,66,0,0
347.0,15055.9156532,-2693.25450204,66,0,0
348.0,15045.0918288,-2685.40890397,65,0,0
348.0,14995.1758751,-2756.42382684,65,0,0
349.0,14995.1758751,-2756.42382684,65,0,0
349.0,14937.1586254,-2843.28624221,65,0,0
350.0,15045.8026729,-2747.84210788,66,0,0
350.0,15041.1861579,-2772.19138166,66,0,0
350.0,15039.4047922,-2792.76704885,66,0,0
351.0,15039.4047922,-2792.76704885,66,0,0
351.0,15040.9545025,-2819.45121215,66,0,0
351.0,15042.9569312,-2866.752424,66,0,0
352.0,15495.1781611,-2535.78469725,75,0,0
352.0,15507.5887774,-2549.60041321,75,0,0
353.0,15507.5887774,-2549.60041321,75,0,0
353.0,15523.2850436,-2566.24931317,75,0,0
354.0,15523.2850436,-2566.24931317,75,0,0
354.0,15569.1375188,-2619.17883059,75,0,0
355.0,15569.1375188,-2619.17883059,75,0,0
355.0,15592.9849391,-2645.92940078,75,0,0
356.0,8124.03719941,-2388.53853667,74,61,0
356.0,8024.06138533,-2435.9950476,74,61,0
356.0,8008.11897439,-2429.58226969,74,61,0
357.0,15488.6403819,-2520.67036123,75,0,0
357.0,15483.3754524,-2500.21880838,75,0,0
358.0,15483.3754524,-2500.21880838,75,0,0
358.0,15444.7927824,-2424.02170557,75,0,0
359.0,8037.903111,-343.977672962,74,0,0
359.0,8027.40500318,-355.205004642,74,0,0
360.0,8070.2195059,-311.350534642,74,0,0
360.0,8037.903111,-343.977672962,74,0,0
361.0,15415.7194462,-2370.89371594,75,0,0
361.0,15374.8681401,-2291.17503347,75,0,0
362.0,15374.8681401,-2291.17503347,75,0,0
362.0,15353.3107368,-2232.80422661,75,0,0
362.0,15337.8328836,-2187.55902803,75,0,0
362.0,15337.9386796,-2179.55515438,75,0,0
363.0,8013.01763419,-283.536700358,67,0,0
363.0,8037.903111,-343.977672962,67,0,0
364.0,8008.11897439,-2429.58226969,75,60,0
364.0,8004.25462069,-2441.95793168,75,60,0
364.0,7926.80000406,-2479.32209568,75,60,0
364.0,7912.17834502,-2475.67782493,75,60,0
365.0,15826.8315048,-2910.50632974,75,0,0
365.0,15884.6333579,-2975.04353889,75,0,0
366.0,15884.6333579,-2975.04353889,75,0,0
366.0,15922.6131554,-3017.72802615,75,0,0
367.0,8008.11897439,-2429.58226969,75,60,0
367.0,7995.95959344,-2424.73180226,75,60,0
367.0,7922.3676126,-2460.12360885,75,60,0
367.0,7912.17834502,-2475.67782493,75,60,0
368.0,15601.9747698,-2797.48535752,66,0,0
368.0,15659.2648631,-2721.62811044,66,0,0
369.0,15673.5676349,-2931.90468237,66,0,0
369.0,15625.9869777,-2990.23980225,66,0,0
370.0,16158.034988,-3282.78675009,75,0,0
370.0,16348.2991875,-3211.84621411,75,0,0
371.0,16348.2991875,-3211.84621411,75,0,0
371.0,16460.8614581,-3171.38391772,75,0,0
372.0,15821.6856991,-3393.05247688,75,0,0
372.0,15975.9286433,-3345.51892362,75,0,0
373.0,16460.8614581,-3171.38391772,75,0,0
373.0,16589.0086046,-3126.47181625,75,0,0
374.0,16589.0086046,-3126.47181625,75,0,0
374.0,16717.285358,-3082.96242278,75,0,0
375.0,16717.285358,-3082.96242278,75,0,0
375.0,16810.006045,-3047.2883702,75,0,0
376.0,15758.2229005,-3155.30902775,73,0,0
376.0,15975.9286433,-3345.51892362,73,0,0
377.0,16034.4186536,-3385.88163931,75,0,0
377.0,16191.2991842,-3456.75172491,75,0,0
377.0,16224.3564288,-3470.8083611,75,0,0
378.0,15975.9286433,-3345.51892362,75,0,0
378.0,16003.0011005,-3366.53700733,75,0,0
378.0,16034.4186536,-3385.88163931,75,0,0
379.0,16158.034988,-3282.78675009,74,0,0
379.0,16276.9504011,-3415.1969735,74,0,0
380.0,16465.5468647,-3499.61086425,65,0,0
380.0,16563.7611662,-3397.95505841,65,0,0
381.0,16405.2247316,-3563.14153806,65,0,0
381.0,16465.5468647,-3499.61086425,65,0,0
382.0,16617.3784344,-3470.77421798,66,0,0
382.0,16600.1709205,-3452.85968095,66,0,0
382.0,16590.185794,-3442.49773498,66,0,0
382.0,16584.1421127,-3432.78163366,66,0,0
382.0,16580.6041847,-3420.27595509,66,0,0
382.0,16577.3512777,-3402.69057345,66,0,0
382.0,16573.2931933,-3388.10308155,66,0,0
382.0,16567.8116977,-3378.58127243,66,0,0
382.0,16561.927746,-3370.93324366,66,0,0
382.0,16551.5189443,-3362.82658032,66,0,0
382.0,16537.0710204,-3359.34818944,66,0,0
382.0,16522.6568678,-3364.73907985,66,0,0
382.0,16506.6609029,-3363.12739581,66,0,0
382.0,16440.7949357,-3431.95862483,66,0,0
383.0,16440.7949357,-3431.95862483,66,0,0
383.0,16465.5468647,-3499.61086425,66,0,0
384.0,16440.7949357,-3431.95862483,66,0,0
384.0,16362.3540245,-3513.03249736,66,0,0
385.0,16840.2573756,-3765.05674434,69,0,0
385.0,16859.3280821,-3759.88646397,69,0,0
385.0,16883.3424707,-3748.98017593,69,0,0
385.0,16895.5764873,-3742.16274078,69,0,0
386.0,16788.3010608,-3763.32365758,69,0,0
386.0,16820.2029141,-3765.30063317,69,0,0
386.0,16840.2573756,-3765.05674434,69,0,0
387.0,16895.5764873,-3742.16274078,69,0,0
387.0,16910.6214323,-3734.02533897,69,0,0
387.0,16924.237878,-3723.97318403,69,0,0
388.0,16727.2135704,-3676.09426057,65,0,0
388.0,16753.0129492,-3681.07710509,65,0,0
388.0,16815.4111959,-3691.03770414,65,0,0
388.0,16828.8732609,-3695.04946991,65,0,0
388.0,16843.3509025,-3702.65155986,65,0,0
388.0,16860.0446757,-3714.70072202,65,0,0
388.0,16895.5764873,-3742.16274078,65,0,0
389.0,16727.2135704,-3676.09426057,60,0,0
389.0,16743.0691701,-3692.92291815,60,0,0
389.0,16770.5027147,-3720.41177033,60,0,0
389.0,16782.1186196,-3737.42358602,60,0,0
389.0,16788.0385698,-3747.32833947,60,0,0
389.0,16788.8205717,-3753.60180166,60,0,0
389.0,16788.3010608,-3763.32365758,60,0,0
390.0,16618.5967399,-3658.1771374,65,0,0
390.0,16653.1241334,-3665.02604771,65,0,0
390.0,16705.7485458,-3673.07292072,65,0,0
390.0,16727.2135704,-3676.09426057,65,0,0
391.0,16641.7236215,-3750.94835181,69,0,0
391.0,16673.3663743,-3752.02234444,69,0,0
391.0,16724.1018315,-3757.43163791,69,0,0
391.0,16788.3010608,-3763.32365758,69,0,0
392.0,16224.3564288,-3470.8083611,78,0,0
392.0,16256.1120203,-3490.22996959,78,0,0
392.0,16274.1058608,-3504.6370655,78,0,0
392.0,16367.2005861,-3602.28263131,78,0,0
393.0,16508.8912373,-3680.33267198,64,0,0
393.0,16527.2468277,-3690.86378411,64,0,0
393.0,16561.1716977,-3708.86160824,64,0,0
393.0,16584.0306558,-3721.7746118,64,0,0
393.0,16626.0536637,-3739.37077061,64,0,0
393.0,16641.7236215,-3750.94835181,64,0,0
394.0,16476.9911076,-3661.84193168,66,0,0
394.0,16508.8912373,-3680.33267198,66,0,0
395.0,16508.8912373,-3680.33267198,64,0,0
395.0,16507.3335001,-3692.6520472,64,0,0
395.0,16502.2575551,-3733.02569339,64,0,0
395.0,16513.7048149,-3762.96253176,64,0,0
396.0,16367.2005861,-3602.28263131,64,0,0
396.0,16407.9535062,-3621.63041574,64,0,0
396.0,16476.9911076,-3661.84193168,64,0,0
397.0,16405.2247316,-3563.14153806,64,0,0
397.0,16452.0383523,-3585.93968234,64,0,0
398.0,16367.2005861,-3602.28263131,65,0,0
398.0,16405.2247316,-3563.14153806,65,0,0
399.0,16405.2247316,-3563.14153806,65,0,0
399.0,16362.3540245,-3513.03249736,65,0,0
400.0,16452.0383523,-3585.93968234,64,0,0
400.0,16512.2474,-3613.67483086,64,0,0
401.0,16555.7363573,-3633.455189,64,0,0
401.0,16512.2474,-3613.67483086,64,0,0
402.0,16555.7363573,-3633.455189,65,0,0
402.0,16590.1384443,-3648.97947538,65,0,0
402.0,16618.5967399,-3658.1771374,65,0,0
403.0,16617.3784344,-3470.77421798,63,0,0
403.0,16607.9950097,-3483.67711257,63,0,0
403.0,16570.502011,-3534.99945886,63,0,0
403.0,16512.2474,-3613.67483086,63,0,0
404.0,16512.2474,-3613.67483086,63,0,0
404.0,16476.9911076,-3661.84193168,63,0,0
405.0,16647.2291181,-3591.14580128,63,0,0
405.0,16635.8431105,-3580.0506813,63,0,0
405.0,16628.5615484,-3569.58320836,63,0,0
405.0,16623.962372,-3541.82416333,63,0,0
405.0,16627.7784175,-3520.21825801,63,0,0
405.0,16633.8679549,-3499.96283903,63,0,0
405.0,16630.0519415,-3484.14217148,63,0,0
405.0,16617.3784344,-3470.77421798,63,0,0
406.0,16647.2291181,-3591.14580128,63,0,0
406.0,16663.6425754,-3613.36680258,63,0,0
406.0,16727.2135704,-3676.09426057,63,0,0
407.0,16362.3540245,-3513.03249736,75,0,0
407.0,16276.9504011,-3415.1969735,75,0,0
408.0,16570.3560902,-3849.91174197,73,0,0
408.0,16581.8377988,-3863.094958,73,0,0
408.0,16591.9899918,-3872.07383565,73,0,0
408.0,16608.3336769,-3882.4050196,73,0,0
409.0,16608.3336769,-3882.4050196,73,0,0
409.0,16621.5976554,-3889.8573284,73,0,0
409.0,16637.3139656,-3896.64075529,73,0,0
409.0,16653.2189321,-3900.49266798,73,0,0
409.0,16717.9931696,-3915.81562951,73,0,0
410.0,16513.7048149,-3762.96253176,64,0,0
410.0,16527.5284647,-3797.09481712,64,0,0
410.0,16570.3560902,-3849.91174197,64,0,0
411.0,16717.9931696,-3915.81562951,73,0,0
411.0,16689.7766541,-3932.13219181,73,0,0
411.0,16667.9739608,-3944.67071111,73,0,0
411.0,16663.4608928,-3951.97767808,73,0,0
412.0,14311.4118709,-1769.67994248,69,0,0
412.0,14271.3648315,-1806.92356211,69,0,0
413.0,14457.9317246,-1636.61251131,59,0,0
413.0,14391.1921176,-1696.48111418,59,0,0
414.0,14523.0959401,-1561.3749265,75,0,0
414.0,14566.4154519,-1609.39887712,75,0,0
415.0,14566.4154519,-1609.39887712,75,0,0
415.0,14647.9537025,-1699.04383025,75,0,0
416.0,14249.5094706,622.502033693,69,58,0
416.0,14149.9982982,572.257512661,69,58,0
417.0,14266.6070348,628.437297393,70,61,0
417.0,14249.5094706,622.502033693,70,61,0
418.0,14492.6335466,-1605.01967344,59,0,0
418.0,14457.9317246,-1636.61251131,59,0,0
419.0,14523.0959401,-1561.3749265,69,0,0
419.0,14492.6335466,-1605.01967344,69,0,0
420.0,14760.53907,-1735.62043726,72,0,0
420.0,14783.7566123,-1761.6308912,72,0,0
420.0,14816.3558632,-1797.36269048,72,0,0
421.0,14704.1861419,-1674.18650506,72,0,0
421.0,14760.53907,-1735.62043726,72,0,0
422.0,14816.3558632,-1797.36269048,72,0,0
422.0,14850.0532961,-1835.66085158,72,0,0
423.0,14621.1664566,-1745.49361539,67,0,0
423.0,14596.6443116,-1789.16349649,67,0,0
424.0,14596.6443116,-1789.16349649,67,0,0
424.0,14571.0344601,-1835.04808545,67,0,0
425.0,14571.0344601,-1835.04808545,67,0,0
425.0,14541.7049271,-1886.64184066,67,0,0
426.0,14647.9537025,-1699.04383025,67,0,0
426.0,14621.1664566,-1745.49361539,67,0,0
427.0,14677.7710538,-1645.54958709,67,0,0
427.0,14664.7544876,-1668.27225377,67,0,0
427.0,14647.9537025,-1699.04383025,67,0,0
428.0,14677.7710538,-1645.54958709,72,0,0
428.0,14704.1861419,-1674.18650506,72,0,0
429.0,14850.0532961,-1835.66085158,72,0,0
429.0,14910.637647,-1792.72247366,72,0,0
430.0,14804.0059078,-1872.6872663,72,0,0
430.0,14850.0532961,-1835.66085158,72,0,0
431.0,14910.637647,-1792.72247366,68,0,0
431.0,15000.5517328,-1749.35129581,68,0,0
432.0,15000.5517328,-1749.35129581,68,0,0
432.0,15018.2114891,-1737.49986348,68,0,0
432.0,15088.3540677,-1670.310811,68,0,0
433.0,15097.9154996,-1950.24650836,72,0,0
433.0,15040.9357238,-2007.05675912,72,0,0
434.0,15040.9357238,-2007.05675912,72,0,0
434.0,15005.3550077,-2042.95448877,72,0,0
435.0,15153.5179741,-1891.43052114,72,0,0
435.0,15097.9154996,-1950.24650836,72,0,0
436.0,14804.0059078,-1872.6872663,70,0,0
436.0,14833.5386411,-1929.64986508,70,0,0
436.0,14859.7516769,-1994.01933004,70,0,0
437.0,14859.7516769,-1994.01933004,70,0,0
437.0,14883.1107196,-2047.9043065,70,0,0
437.0,14921.2305775,-2127.32488,70,0,0
438.0,15005.3550077,-2042.95448877,72,0,0
438.0,14969.1804278,-2078.8412257,72,0,0
439.0,14969.1804278,-2078.8412257,72,0,0
439.0,14921.2305775,-2127.32488,72,0,0
440.0,14804.0059078,-1872.6872663,72,0,0
440.0,14779.2371263,-1896.83305819,72,0,0
440.0,14767.9241391,-1916.16428483,72,0,0
441.0,14763.6510593,-2288.57566285,58,0,0
441.0,14660.6476946,-2154.28893052,58,0,0
442.0,14882.1387524,-2165.68946514,57,0,0
442.0,14876.8197351,-2158.46916336,57,0,0
442.0,14834.2149817,-2063.06702252,57,0,0
443.0,14834.2149817,-2063.06702252,57,0,0
443.0,14816.868713,-2024.38566929,57,0,0
444.0,14834.2149817,-2063.06702252,57,0,0
444.0,14792.5805088,-2093.23017482,57,0,0
445.0,14792.5805088,-2093.23017482,57,0,0
445.0,14772.0435727,-2108.45130864,57,0,0
446.0,14816.868713,-2024.38566929,70,0,0
446.0,14771.6868625,-2056.30069976,70,0,0
447.0,14859.7516769,-1994.01933004,70,0,0
447.0,14816.868713,-2024.38566929,70,0,0
448.0,14510.7730962,-2003.3700257,64,0,0
448.0,14580.390756,-2220.7673201,64,0,0
448.0,14587.2383092,-2226.79242604,64,0,0
449.0,14660.6476946,-2154.28893052,75,0,0
449.0,14587.2383092,-2226.79242604,75,0,0
450.0,14723.7732959,-2090.22318001,75,0,0
450.0,14682.2070128,-2133.12478419,75,0,0
