shapeid,xp,yp,Traffic,Train,Industrial
3110.0,1046,632,70,0,0
3111.0,1039,633,70,0,0
3111.0,1040,633,70,0,0
3111.0,1043,632,70,0,0
3111.0,1044,631,70,0,0
3112.0,1035,635,70,0,0
3112.0,1039,633,70,0,0
3113.0,1029,637,70,0,0
3113.0,1035,635,70,0,0
3114.0,1022,639,70,0,0
3114.0,1029,637,70,0,0
3115.0,1070,600,67,0,0
3115.0,1070,600,67,0,0
3115.0,1067,588,67,0,0
3116.0,1072,600,67,0,0
3116.0,1070,600,67,0,0
3117.0,1067,588,67,0,0
3117.0,1065,583,67,0,0
3118.0,1065,583,67,0,0
3118.0,1063,578,67,0,0
3119.0,1063,578,67,0,0
3119.0,1062,573,67,0,0
3120.0,1053,576,65,0,0
3120.0,1051,567,65,0,0
3121.0,1051,567,65,0,0
3121.0,1048,561,65,0,0
3122.0,1048,561,65,0,0
3122.0,1047,556,65,0,0
3123.0,1062,573,65,0,0
3123.0,1059,564,65,0,0
3124.0,1059,564,65,0,0
3124.0,1057,558,65,0,0
3125.0,1057,558,65,0,0
3125.0,1056,555,65,0,0
3125.0,1056,554,65,0,0
3125.0,1055,553,65,0,0
3125.0,1051,551,65,0,0
3126.0,1055,581,65,0,0
3126.0,1053,576,65,0,0
3127.0,1056,585,65,0,0
3127.0,1055,581,65,0,0
3128.0,1059,594,65,0,0
3128.0,1056,585,65,0,0
3129.0,1061,599,65,0,0
3129.0,1059,594,65,0,0
3130.0,1044,498,74,0,0
3130.0,1038,490,74,0,0
3131.0,1052,508,74,0,0
3131.0,1044,498,74,0,0
3132.0,1058,517,74,0,0
3132.0,1052,508,74,0,0
3133.0,1061,524,74,0,0
3133.0,1058,517,74,0,0
3134.0,1066,534,74,0,0
3134.0,1061,524,74,0,0
3135.0,1067,536,74,0,0
3135.0,1066,534,74,0,0
3136.0,1044,498,74,0,0
3136.0,1044,499,74,0,0
3136.0,1042,502,74,0,0
3137.0,1070,542,74,0,0
3137.0,1067,536,74,0,0
3138.0,1072,547,74,0,0
3138.0,1070,542,74,0,0
3139.0,1075,553,74,0,0
3139.0,1072,547,74,0,0
3140.0,1077,557,74,0,0
3140.0,1075,553,74,0,0
3141.0,1079,562,74,0,0
3141.0,1077,559,74,0,0
3142.0,1077,559,74,0,0
3142.0,1077,557,74,0,0
3143.0,1077,557,63,0,0
3143.0,1076,558,63,0,0
3143.0,1075,558,63,0,0
3143.0,1066,555,63,0,0
3143.0,1065,555,63,0,0
3144.0,1057,558,63,0,0
3144.0,1065,555,63,0,0
3145.0,1035,587,71,0,0
3145.0,1021,591,71,0,0
3146.0,1021,591,71,0,0
3146.0,1010,594,71,0,0
3147.0,1043,584,71,0,0
3147.0,1035,587,71,0,0
3148.0,1046,583,71,0,0
3148.0,1043,584,71,0,0
3149.0,1055,581,71,0,0
3149.0,1046,583,71,0,0
3150.0,1063,578,71,0,0
3150.0,1055,581,71,0,0
3151.0,1072,575,71,0,0
3151.0,1063,578,71,0,0
3152.0,1077,574,71,0,0
3152.0,1072,575,71,0,0
3153.0,1010,594,71,0,0
3153.0,1005,596,71,0,0
3154.0,987,589,66,0,0
3154.0,985,583,66,0,0
3155.0,989,596,66,0,0
3155.0,989,594,66,0,0
3155.0,987,589,66,0,0
3156.0,985,583,59,0,0
3156.0,982,577,59,0,0
3157.0,989,575,59,0,0
3157.0,987,569,59,0,0
3158.0,1005,596,71,0,0
3158.0,999,598,71,0,0
3159.0,1002,591,70,0,0
3159.0,1000,585,70,0,0
3160.0,985,583,66,0,0
3160.0,992,581,66,0,0
3161.0,987,589,66,0,0
3161.0,994,587,66,0,0
3162.0,994,587,66,0,0
3162.0,1000,585,66,0,0
3163.0,992,581,66,0,0
3163.0,997,579,66,0,0
3164.0,995,573,59,0,0
3164.0,989,575,59,0,0
3165.0,980,570,59,0,0
3165.0,981,571,59,0,0
3165.0,987,569,59,0,0
3166.0,1009,589,70,0,0
3166.0,1008,582,70,0,0
3167.0,1005,395,63,0,0
3167.0,1006,393,63,0,0
3167.0,1007,391,63,0,0
3167.0,1009,386,63,0,0
3167.0,1009,385,63,0,0
3167.0,1011,381,63,0,0
3167.0,1013,377,63,0,0
3167.0,1014,375,63,0,0
3167.0,1015,375,63,0,0
3168.0,1032,412,68,0,0
3168.0,1032,411,68,0,0
3168.0,1030,393,68,0,0
3169.0,1030,393,68,0,0
3169.0,1029,386,68,0,0
3170.0,1029,386,68,0,0
3170.0,1027,374,68,0,0
3171.0,1034,420,68,0,0
3171.0,1032,412,68,0,0
3172.0,1031,424,68,0,0
3172.0,1034,421,68,0,0
3173.0,1028,414,68,0,0
3173.0,1026,410,68,0,0
3173.0,1024,408,68,0,0
3173.0,1024,408,68,0,0
3173.0,1024,406,68,0,0
3173.0,1024,399,68,0,0
3173.0,1023,398,68,0,0
3174.0,1023,398,68,0,0
3174.0,1022,392,68,0,0
3174.0,1021,390,68,0,0
3174.0,1020,388,68,0,0
3174.0,1019,387,68,0,0
3175.0,1019,387,68,0,0
3175.0,1019,386,68,0,0
3175.0,1016,380,68,0,0
3175.0,1015,378,68,0,0
3175.0,1015,377,68,0,0
3175.0,1015,376,68,0,0
3175.0,1015,375,68,0,0
3176.0,1028,414,68,0,0
3176.0,1031,424,68,0,0
3177.0,1034,420,68,0,0
3177.0,1034,421,68,0,0
3178.0,1048,448,65,0,0
3178.0,1049,446,65,0,0
3179.0,1049,446,65,0,0
3179.0,1049,446,65,0,0
3179.0,1050,445,65,0,0
3179.0,1051,443,65,0,0
3180.0,1045,454,65,0,0
3180.0,1045,453,65,0,0
3180.0,1046,451,65,0,0
3180.0,1047,449,65,0,0
3180.0,1048,448,65,0,0
3181.0,1037,436,65,0,0
3181.0,1053,429,65,0,0
3182.0,1036,432,59,0,0
3182.0,1050,426,59,0,0
3183.0,1049,446,65,0,0
3183.0,1042,441,65,0,0
3183.0,1037,436,65,0,0
3184.0,1048,402,59,0,0
3184.0,1047,391,59,0,0
3185.0,1047,391,59,0,0
3185.0,1046,384,59,0,0
3186.0,1046,384,59,0,0
3186.0,1044,372,59,0,0
3187.0,1044,372,66,0,0
3187.0,1044,368,66,0,0
3187.0,1046,363,66,0,0
3187.0,1046,361,66,0,0
3188.0,1049,410,59,0,0
3188.0,1048,402,59,0,0
3189.0,1055,401,59,0,0
3189.0,1053,383,59,0,0
3190.0,1071,399,63,0,0
3190.0,1069,381,63,0,0
3191.0,1074,415,63,0,0
3191.0,1071,399,63,0,0
3192.0,1069,381,63,0,0
3192.0,1067,367,63,0,0
3193.0,1075,427,62,0,0
3193.0,1074,415,62,0,0
3194.0,1079,398,63,0,0
3194.0,1076,380,63,0,0
3195.0,1076,380,63,0,0
3195.0,1075,371,63,0,0
3195.0,1076,371,63,0,0
3196.0,1081,412,63,0,0
3196.0,1079,398,63,0,0
3197.0,1083,422,63,0,0
3197.0,1082,422,63,0,0
3197.0,1081,412,63,0,0
3198.0,1069,381,59,0,0
3198.0,1076,380,59,0,0
3199.0,1076,380,59,0,0
3199.0,1084,380,59,0,0
3200.0,1061,382,59,0,0
3200.0,1069,381,59,0,0
3201.0,1053,383,59,0,0
3201.0,1061,382,59,0,0
3202.0,1046,384,59,0,0
3202.0,1053,383,59,0,0
3203.0,1038,385,59,0,0
3203.0,1046,384,59,0,0
3204.0,1029,386,59,0,0
3204.0,1038,385,59,0,0
3205.0,1182,469,72,0,0
3205.0,1191,476,72,0,0
3206.0,1196,479,72,0,0
3206.0,1203,484,72,0,0
3207.0,1194,477,72,0,0
3207.0,1196,479,72,0,0
3208.0,1191,476,72,0,0
3208.0,1194,477,72,0,0
3209.0,1203,484,72,0,0
3209.0,1213,491,72,0,0
3210.0,1213,491,72,0,0
3210.0,1223,498,72,0,0
3210.0,1224,498,72,0,0
3211.0,1224,498,72,0,0
3211.0,1237,508,72,0,0
3212.0,1177,466,72,0,0
3212.0,1182,469,72,0,0
3213.0,1169,460,72,0,0
3213.0,1177,466,72,0,0
3214.0,1133,523,60,0,0
3214.0,1130,520,60,0,0
3215.0,1130,520,60,0,0
3215.0,1130,512,60,0,0
3216.0,1128,522,60,0,0
3216.0,1130,520,60,0,0
3217.0,1135,522,61,0,0
3217.0,1137,524,61,0,0
3217.0,1138,525,61,0,0
3217.0,1139,526,61,0,0
3218.0,1145,539,62,0,0
3218.0,1151,533,62,0,0
3219.0,1077,527,69,0,0
3219.0,1081,531,69,0,0
3220.0,1081,531,69,0,0
3220.0,1083,533,69,0,0
3220.0,1091,537,69,0,0
3221.0,1091,537,69,0,0
3221.0,1103,544,69,0,0
3222.0,1098,524,73,0,0
3222.0,1101,521,73,0,0
3223.0,1095,527,72,0,0
3223.0,1096,526,72,0,0
3223.0,1098,524,72,0,0
3224.0,1091,537,72,0,0
3224.0,1092,533,72,0,0
3224.0,1093,529,72,0,0
3224.0,1095,527,72,0,0
3225.0,1087,550,72,0,0
3225.0,1089,546,72,0,0
3225.0,1091,537,72,0,0
3226.0,1101,521,73,0,0
3226.0,1105,517,73,0,0
3227.0,1088,521,58,0,0
3227.0,1081,531,58,0,0
3228.0,1095,515,58,0,0
3228.0,1088,521,58,0,0
3229.0,1074,523,65,0,0
3229.0,1072,518,65,0,0
3230.0,1077,527,69,0,0
3230.0,1074,523,69,0,0
3231.0,1085,519,62,0,0
3231.0,1077,527,62,0,0
3232.0,1090,512,62,0,0
3232.0,1085,519,62,0,0
3233.0,1070,513,65,0,0
3233.0,1069,511,65,0,0
3233.0,1064,503,65,0,0
3234.0,1072,518,63,0,0
3234.0,1071,519,63,0,0
3234.0,1062,523,63,0,0
3234.0,1061,524,63,0,0
3235.0,1078,513,56,0,0
3235.0,1073,519,56,0,0
3235.0,1072,518,56,0,0
3236.0,1081,511,56,0,0
3236.0,1078,513,56,0,0
3237.0,1083,508,56,0,0
3237.0,1081,511,56,0,0
3238.0,1074,510,61,0,0
3238.0,1078,513,61,0,0
3239.0,1078,513,61,0,0
3239.0,1081,516,61,0,0
3240.0,1081,516,61,0,0
3240.0,1085,519,61,0,0
3241.0,1085,519,61,0,0
3241.0,1088,521,61,0,0
3242.0,1071,506,60,0,0
3242.0,1074,510,60,0,0
3243.0,1090,505,63,0,0
3243.0,1081,500,63,0,0
3244.0,1079,499,63,0,0
3244.0,1077,498,63,0,0
3245.0,1081,500,63,0,0
3245.0,1079,499,63,0,0
3246.0,1073,496,63,0,0
3246.0,1068,493,63,0,0
3246.0,1066,492,63,0,0
3246.0,1065,491,63,0,0
3247.0,1077,498,63,0,0
3247.0,1073,496,63,0,0
3248.0,1092,503,65,0,0
3248.0,1090,505,65,0,0
3249.0,1083,495,70,0,0
3249.0,1078,489,70,0,0
3250.0,1092,503,70,0,0
3250.0,1083,495,70,0,0
3251.0,1097,509,70,0,0
3251.0,1095,506,70,0,0
3252.0,1095,506,70,0,0
3252.0,1092,503,70,0,0
3253.0,1103,515,70,0,0
3253.0,1097,509,70,0,0
3254.0,1105,517,70,0,0
3254.0,1103,515,70,0,0
3255.0,1078,489,70,0,0
3255.0,1076,487,70,0,0
3256.0,1076,487,70,0,0
3256.0,1072,483,70,0,0
3257.0,1063,487,62,0,0
3257.0,1072,483,62,0,0
3258.0,1057,489,62,0,0
3258.0,1063,487,62,0,0
3259.0,1046,484,62,0,0
3259.0,1052,484,62,0,0
3259.0,1054,485,62,0,0
3260.0,1039,483,62,0,0
3260.0,1046,484,62,0,0
3261.0,1033,484,62,0,0
3261.0,1034,483,62,0,0
3261.0,1039,483,62,0,0
3262.0,1056,500,67,0,0
3262.0,1058,494,67,0,0
3262.0,1059,493,67,0,0
3263.0,1052,508,67,0,0
3263.0,1052,508,67,0,0
3263.0,1054,507,67,0,0
3263.0,1056,500,67,0,0
3264.0,1064,503,65,0,0
3264.0,1061,498,65,0,0
3264.0,1060,495,65,0,0
3264.0,1059,493,65,0,0
3265.0,1059,493,65,0,0
3265.0,1057,489,65,0,0
3266.0,1057,489,65,0,0
3266.0,1056,485,65,0,0
3267.0,1056,485,65,0,0
3267.0,1054,477,65,0,0
3268.0,1054,485,62,0,0
3268.0,1056,485,62,0,0
3269.0,1059,493,67,0,0
3269.0,1057,494,67,0,0
3269.0,1051,492,67,0,0
3270.0,1051,492,67,0,0
3270.0,1045,490,67,0,0
3271.0,1072,483,70,0,0
3271.0,1066,477,70,0,0
3272.0,1066,477,70,0,0
3272.0,1064,475,70,0,0
3273.0,1064,475,70,0,0
3273.0,1061,472,70,0,0
3273.0,1059,469,70,0,0
3274.0,1059,469,70,0,0
3274.0,1057,466,70,0,0
3274.0,1056,464,70,0,0
3274.0,1055,463,70,0,0
3275.0,1055,463,70,0,0
3275.0,1054,457,70,0,0
3275.0,1053,454,70,0,0
3276.0,1077,478,61,0,0
3276.0,1078,471,61,0,0
3277.0,1068,472,63,0,0
3277.0,1069,471,63,0,0
3277.0,1064,466,63,0,0
3278.0,1064,466,63,0,0
3278.0,1060,459,63,0,0
3279.0,1078,471,63,0,0
3279.0,1079,467,63,0,0
3280.0,1060,459,63,0,0
3280.0,1058,456,63,0,0
3280.0,1058,454,63,0,0
3280.0,1058,451,63,0,0
3280.0,1058,448,63,0,0
3280.0,1059,445,63,0,0
3280.0,1060,441,63,0,0
3280.0,1061,439,63,0,0
3280.0,1063,437,63,0,0
3280.0,1061,435,63,0,0
3281.0,1089,477,61,0,0
3281.0,1092,476,61,0,0
3281.0,1096,475,61,0,0
3281.0,1100,474,61,0,0
3282.0,1077,478,61,0,0
3282.0,1079,478,61,0,0
3282.0,1081,478,61,0,0
3282.0,1084,478,61,0,0
3282.0,1087,477,61,0,0
3282.0,1089,477,61,0,0
3283.0,1100,468,68,0,0
3283.0,1088,471,68,0,0
3284.0,1096,456,53,0,0
3284.0,1096,455,53,0,0
3284.0,1095,454,53,0,0
3285.0,1093,450,53,0,0
3285.0,1094,452,53,0,0
3286.0,1092,448,53,0,0
3286.0,1093,450,53,0,0
3287.0,1090,444,53,0,0
3287.0,1091,446,53,0,0
3288.0,1091,446,53,0,0
3288.0,1092,448,53,0,0
3289.0,1089,442,53,0,0
3289.0,1090,444,53,0,0
3290.0,1087,440,53,0,0
3290.0,1089,442,53,0,0
3291.0,1094,452,53,0,0
3291.0,1095,454,53,0,0
3292.0,1109,451,54,0,0
3292.0,1106,452,54,0,0
3293.0,1105,452,54,0,0
3293.0,1103,453,54,0,0
3294.0,1106,452,54,0,0
3294.0,1105,452,54,0,0
3295.0,1103,453,54,0,0
3295.0,1101,454,54,0,0
3296.0,1099,455,54,0,0
3296.0,1096,456,54,0,0
3297.0,1101,454,54,0,0
3297.0,1101,455,54,0,0
3297.0,1099,455,54,0,0
3298.0,1111,465,66,0,0
3298.0,1104,467,66,0,0
3299.0,1104,467,66,0,0
3299.0,1102,468,66,0,0
3300.0,1102,468,66,0,0
3300.0,1100,468,66,0,0
3301.0,1103,515,68,0,0
3301.0,1108,504,68,0,0
3302.0,1204,424,65,0,0
3302.0,1218,424,65,0,0
3303.0,1218,424,65,0,0
3303.0,1225,424,65,0,0
3304.0,1087,429,50,0,0
3304.0,1085,430,50,0,0
3305.0,1090,427,50,0,0
3305.0,1087,429,50,0,0
3306.0,1085,430,50,0,0
3306.0,1083,431,50,0,0
3307.0,1092,426,50,0,0
3307.0,1090,427,50,0,0
3308.0,1103,447,51,0,0
3308.0,1101,442,51,0,0
3309.0,1101,442,51,0,0
3309.0,1099,439,51,0,0
3310.0,1272,474,62,0,0
3310.0,1281,469,62,0,0
3311.0,1281,469,62,0,0
3311.0,1285,467,62,0,0
3312.0,1142,398,60,0,0
3312.0,1150,409,60,0,0
3313.0,1126,407,70,0,0
3313.0,1130,405,70,0,0
3313.0,1134,402,70,0,0
3313.0,1138,400,70,0,0
3313.0,1140,399,70,0,0
3313.0,1142,398,70,0,0
3314.0,1270,441,73,0,0
3314.0,1271,430,73,0,0
3315.0,1271,430,73,0,0
3315.0,1272,423,73,0,0
3316.0,1294,447,66,0,0
3316.0,1289,436,66,0,0
3317.0,1120,429,61,0,0
3317.0,1134,418,61,0,0
3318.0,1130,374,59,0,0
3318.0,1139,376,59,0,0
3319.0,1126,373,59,0,0
3319.0,1130,374,59,0,0
3320.0,1119,370,59,0,0
3320.0,1126,373,59,0,0
3321.0,1165,380,60,0,0
3321.0,1164,384,60,0,0
3322.0,1180,389,62,0,0
3322.0,1164,384,62,0,0
3323.0,1165,380,60,0,0
3323.0,1166,378,60,0,0
3324.0,1154,369,60,0,0
3324.0,1167,373,60,0,0
3324.0,1167,373,60,0,0
3324.0,1167,374,60,0,0
3324.0,1167,374,60,0,0
3324.0,1166,378,60,0,0
3325.0,1141,371,60,0,0
3325.0,1142,368,60,0,0
3325.0,1143,367,60,0,0
3325.0,1144,367,60,0,0
3325.0,1145,366,60,0,0
3325.0,1154,369,60,0,0
3326.0,1141,371,60,0,0
3326.0,1166,378,60,0,0
3327.0,1139,376,60,0,0
3327.0,1139,375,60,0,0
3327.0,1141,371,60,0,0
3328.0,1181,385,60,0,0
3328.0,1165,380,60,0,0
3329.0,1202,403,51,0,0
3329.0,1203,403,51,0,0
3329.0,1212,402,51,0,0
3329.0,1214,401,51,0,0
3330.0,1202,403,52,0,0
3330.0,1197,398,52,0,0
3330.0,1197,398,52,0,0
3331.0,1208,411,52,0,0
3331.0,1208,409,52,0,0
3331.0,1202,403,52,0,0
3332.0,1225,408,64,0,0
3332.0,1214,401,64,0,0
3333.0,1214,401,64,0,0
3333.0,1211,399,64,0,0
3333.0,1208,397,64,0,0
3333.0,1204,396,64,0,0
3333.0,1201,394,64,0,0
3334.0,1200,386,65,0,0
3334.0,1205,387,65,0,0
3334.0,1210,390,65,0,0
3334.0,1212,391,65,0,0
3335.0,1223,379,53,0,0
3335.0,1224,380,53,0,0
3335.0,1225,380,53,0,0
3335.0,1225,381,53,0,0
3335.0,1226,381,53,0,0
3335.0,1227,382,53,0,0
3335.0,1229,382,53,0,0
3335.0,1230,382,53,0,0
3336.0,1258,388,50,0,0
3336.0,1258,389,50,0,0
3336.0,1259,390,50,0,0
3336.0,1260,391,50,0,0
3336.0,1261,391,50,0,0
3336.0,1262,391,50,0,0
3336.0,1263,391,50,0,0
3336.0,1263,391,50,0,0
3336.0,1264,390,50,0,0
3336.0,1266,389,50,0,0
3336.0,1267,389,50,0,0
3337.0,1248,385,50,0,0
3337.0,1249,385,50,0,0
3337.0,1251,386,50,0,0
3337.0,1256,387,50,0,0
3337.0,1257,388,50,0,0
3337.0,1258,388,50,0,0
3338.0,792,870,70,0,0
3338.0,793,865,70,0,0
3339.0,792,871,70,0,0
3339.0,792,870,70,0,0
3340.0,793,865,63,0,0
3340.0,797,865,63,0,0
3341.0,797,865,63,0,0
3341.0,799,865,63,0,0
3342.0,797,870,63,0,0
3342.0,797,865,63,0,0
3343.0,792,870,63,0,0
3343.0,793,870,63,0,0
3343.0,795,870,63,0,0
3343.0,796,870,63,0,0
3343.0,797,870,63,0,0
3344.0,801,877,65,0,0
3344.0,801,877,65,0,0
3344.0,803,876,65,0,0
3345.0,802,884,59,0,0
3345.0,808,885,59,0,0
3346.0,800,884,59,0,0
3346.0,802,884,59,0,0
3347.0,799,884,59,0,0
3347.0,800,884,59,0,0
3348.0,802,884,64,0,0
3348.0,802,886,64,0,0
3348.0,802,890,64,0,0
3349.0,802,890,64,0,0
3349.0,803,891,64,0,0
3350.0,803,891,64,0,0
3350.0,803,893,64,0,0
3351.0,803,893,64,0,0
3351.0,804,898,64,0,0
3352.0,796,887,60,0,0
3352.0,798,887,60,0,0
3353.0,798,887,60,0,0
3353.0,800,887,60,0,0
3354.0,800,884,60,0,0
3354.0,800,887,60,0,0
3355.0,790,887,60,0,0
3355.0,791,887,60,0,0
3355.0,792,887,60,0,0
3355.0,794,887,60,0,0
3355.0,795,887,60,0,0
3355.0,796,887,60,0,0
3356.0,795,894,70,0,0
3356.0,796,896,70,0,0
3357.0,793,892,70,0,0
3357.0,795,894,70,0,0
3358.0,792,890,70,0,0
3358.0,793,892,70,0,0
3359.0,790,887,70,0,0
3359.0,792,890,70,0,0
3360.0,796,896,69,0,0
3360.0,797,897,69,0,0
3361.0,797,897,69,0,0
3361.0,798,899,69,0,0
3361.0,799,900,69,0,0
3361.0,800,901,69,0,0
3361.0,800,901,69,0,0
3362.0,798,887,60,0,0
3362.0,798,888,60,0,0
3362.0,799,889,60,0,0
3362.0,799,890,60,0,0
3363.0,799,890,60,0,0
3363.0,800,892,60,0,0
3364.0,800,892,60,0,0
3364.0,801,894,60,0,0
3365.0,801,894,60,0,0
3365.0,801,896,60,0,0
3365.0,802,897,60,0,0
3365.0,803,899,60,0,0
3365.0,803,900,60,0,0
3366.0,793,890,58,0,0
3366.0,795,889,58,0,0
3366.0,796,891,58,0,0
3367.0,792,890,58,0,0
3367.0,793,890,58,0,0
3368.0,793,892,58,0,0
3368.0,794,892,58,0,0
3369.0,794,892,58,0,0
3369.0,796,891,58,0,0
3370.0,796,891,58,0,0
3370.0,796,891,58,0,0
3370.0,797,891,58,0,0
3370.0,799,890,58,0,0
3371.0,799,890,58,0,0
3371.0,799,890,58,0,0
3371.0,800,890,58,0,0
3371.0,801,890,58,0,0
3371.0,802,890,58,0,0
3372.0,796,894,58,0,0
3372.0,798,893,58,0,0
3372.0,800,892,58,0,0
3373.0,795,894,58,0,0
3373.0,796,894,58,0,0
3374.0,800,892,58,0,0
3374.0,801,892,58,0,0
3374.0,803,891,58,0,0
3375.0,796,896,58,0,0
3375.0,798,895,58,0,0
3375.0,799,895,58,0,0
3375.0,801,894,58,0,0
3376.0,801,894,58,0,0
3376.0,803,893,58,0,0
3377.0,797,897,58,0,0
3377.0,797,897,58,0,0
3377.0,798,897,58,0,0
3377.0,798,897,58,0,0
3377.0,799,897,58,0,0
3378.0,796,884,60,0,0
3378.0,796,887,60,0,0
3379.0,796,884,59,0,0
3379.0,799,884,59,0,0
3380.0,795,884,59,0,0
3380.0,796,884,59,0,0
3381.0,1301,444,64,0,0
3381.0,1309,441,64,0,0
3382.0,1309,441,64,0,0
3382.0,1321,436,64,0,0
3383.0,1301,444,65,0,0
3383.0,1296,432,65,0,0
3384.0,1348,423,66,0,0
3384.0,1347,420,66,0,0
3384.0,1346,419,66,0,0
3384.0,1346,418,66,0,0
3384.0,1345,418,66,0,0
3385.0,792,860,71,0,0
3385.0,798,860,71,0,0
3386.0,798,860,67,0,0
3386.0,805,860,67,0,0
3387.0,1340,433,66,0,0
3387.0,1342,431,66,0,0
3387.0,1343,429,66,0,0
3387.0,1345,428,66,0,0
3387.0,1346,426,66,0,0
3387.0,1347,425,66,0,0
3387.0,1348,423,66,0,0
3388.0,1333,377,61,0,0
3388.0,1334,377,61,0,0
3388.0,1335,378,61,0,0
3388.0,1336,379,61,0,0
3388.0,1336,380,61,0,0
3388.0,1336,381,61,0,0
3388.0,1336,382,61,0,0
3388.0,1337,382,61,0,0
3388.0,1338,383,61,0,0
3388.0,1339,383,61,0,0
3388.0,1340,384,61,0,0
3388.0,1341,384,61,0,0
3388.0,1342,385,61,0,0
3388.0,1343,384,61,0,0
3388.0,1344,384,61,0,0
3388.0,1346,383,61,0,0
3388.0,1347,383,61,0,0
3388.0,1348,383,61,0,0
3388.0,1350,384,61,0,0
3388.0,1351,384,61,0,0
3388.0,1352,384,61,0,0
3388.0,1353,384,61,0,0
3388.0,1354,384,61,0,0
3388.0,1355,384,61,0,0
3388.0,1355,385,61,0,0
3388.0,1356,386,61,0,0
3388.0,1357,387,61,0,0
3388.0,1358,388,61,0,0
3388.0,1358,389,61,0,0
3388.0,1359,390,61,0,0
3388.0,1360,390,61,0,0
3389.0,1334,354,50,0,0
3389.0,1334,354,50,0,0
3389.0,1333,353,50,0,0
3389.0,1333,351,50,0,0
3389.0,1332,350,50,0,0
3389.0,1332,349,50,0,0
3389.0,1331,349,50,0,0
3389.0,1330,349,50,0,0
3389.0,1329,349,50,0,0
3389.0,1327,350,50,0,0
3389.0,1326,351,50,0,0
3389.0,1325,353,50,0,0
3389.0,1324,353,50,0,0
3389.0,1324,354,50,0,0
3389.0,1323,354,50,0,0
3389.0,1322,353,50,0,0
3389.0,1321,352,50,0,0
3389.0,1321,352,50,0,0
3389.0,1319,352,50,0,0
3389.0,1317,353,50,0,0
3389.0,1316,355,50,0,0
3389.0,1314,355,50,0,0
3389.0,1313,356,50,0,0
3389.0,1312,356,50,0,0
3389.0,1311,356,50,0,0
3389.0,1311,358,50,0,0
3389.0,1312,362,50,0,0
3389.0,1311,363,50,0,0
3389.0,1311,363,50,0,0
3389.0,1309,363,50,0,0
3389.0,1306,362,50,0,0
3389.0,1305,361,50,0,0
3389.0,1304,362,50,0,0
3389.0,1303,363,50,0,0
3389.0,1303,364,50,0,0
3389.0,1303,364,50,0,0
3389.0,1302,365,50,0,0
3389.0,1300,364,50,0,0
3389.0,1299,364,50,0,0
3389.0,1298,363,50,0,0
3389.0,1297,363,50,0,0
3389.0,1296,363,50,0,0
3389.0,1296,363,50,0,0
3389.0,1295,364,50,0,0
3389.0,1295,365,50,0,0
3389.0,1295,370,50,0,0
3389.0,1293,369,50,0,0
3390.0,1266,349,47,0,0
3390.0,1268,347,47,0,0
3390.0,1268,346,47,0,0
3390.0,1268,344,47,0,0
3390.0,1268,342,47,0,0
3390.0,1269,342,47,0,0
3391.0,1266,350,47,0,0
3391.0,1266,349,47,0,0
3392.0,1280,348,52,0,0
3392.0,1281,348,52,0,0
3392.0,1283,348,52,0,0
3392.0,1285,347,52,0,0
3392.0,1287,346,52,0,0
3392.0,1289,345,52,0,0
3392.0,1291,343,52,0,0
3392.0,1292,343,52,0,0
3392.0,1294,342,52,0,0
3392.0,1296,342,52,0,0
3392.0,1297,341,52,0,0
3392.0,1297,340,52,0,0
3392.0,1296,339,52,0,0
3392.0,1295,338,52,0,0
3392.0,1294,338,52,0,0
3392.0,1292,337,52,0,0
3392.0,1290,337,52,0,0
3393.0,793,873,62,0,0
3393.0,794,873,62,0,0
3393.0,795,873,62,0,0
3393.0,796,872,62,0,0
3393.0,798,872,62,0,0
3394.0,799,870,63,0,0
3394.0,799,865,63,0,0
3395.0,799,865,63,0,0
3395.0,798,860,63,0,0
3396.0,799,872,63,0,0
3396.0,799,870,63,0,0
3397.0,799,872,63,0,0
3397.0,798,872,63,0,0
3398.0,798,872,63,0,0
3398.0,798,871,63,0,0
3398.0,797,870,63,0,0
3399.0,797,870,63,0,0
3399.0,799,870,63,0,0
3400.0,802,871,62,0,0
3400.0,805,871,62,0,0
3401.0,805,871,62,0,0
3401.0,807,871,62,0,0
3402.0,799,872,62,0,0
3402.0,802,871,62,0,0
3403.0,795,878,65,0,0
3403.0,797,878,65,0,0
3403.0,797,878,65,0,0
3404.0,797,878,65,0,0
3404.0,799,878,65,0,0
3404.0,800,878,65,0,0
3404.0,801,877,65,0,0
3405.0,795,878,65,0,0
3405.0,795,878,65,0,0
3405.0,795,877,65,0,0
3405.0,794,876,65,0,0
3406.0,794,876,65,0,0
3406.0,794,875,65,0,0
3406.0,794,874,65,0,0
3406.0,794,874,65,0,0
3406.0,793,873,65,0,0
3407.0,793,873,65,0,0
3407.0,793,873,65,0,0
3407.0,793,872,65,0,0
3407.0,792,871,65,0,0
3408.0,793,875,62,0,0
3408.0,791,875,62,0,0
3409.0,794,876,62,0,0
3409.0,793,875,62,0,0
3410.0,793,875,62,0,0
3410.0,793,878,62,0,0
3411.0,796,876,62,0,0
3411.0,796,876,62,0,0
3411.0,798,875,62,0,0
3411.0,799,875,62,0,0
3412.0,799,875,62,0,0
3412.0,799,874,62,0,0
3412.0,799,873,62,0,0
3412.0,799,872,62,0,0
3413.0,800,876,62,0,0
3413.0,799,875,62,0,0
3414.0,793,865,70,0,0
3414.0,792,860,70,0,0
3415.0,1174,457,67,0,0
